"site_code","reach_code","year_month","day","replicate","note_invertebrate_sample","observer","subsample_fraction","length","count","taxon","note_invertebrate_observation"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,6,5,"Chironomidae","(P)"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,7,3,"Chironomidae","(P)"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,1,7,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,2,13,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,3,6,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,4,6,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,5,3,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,6,7,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,7,7,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,8,8,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,9,4,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,10,2,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,11,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,2,1,"Chironomidae","(P)"
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,1,30,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,2,25,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,3,8,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,4,3,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,5,2,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,9,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,1,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,2,3,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,3,2,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,4,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,5,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,1,1,"Cyclopoida",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,1,1,"Daphniidae",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,4,1,"Dasyhelea",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,4,1,"Fallceon",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,5,1,"Fallceon",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,3,1,"Hemerodromia",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,1,1,"Hydrachnidia",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,1,1,"Hydrachnidia",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,4,1,"Nematoda",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,4,1,"Nematoda",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,3,1,"Nematoda","Non-Tany"
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,13,1,"Odontomyia",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,1,19,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,2,29,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,3,7,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,4,2,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,1,3,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,2,1,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,3,2,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,6,1,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,7,2,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,1,15,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,2,9,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,3,3,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,4,1,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,5,3,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,6,1,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,7,1,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,8,2,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,1,22,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,2,12,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,3,23,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,4,20,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,5,13,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,6,8,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,7,8,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,8,2,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,10,2,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,13,1,"Oligochaeta",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,1,1,"Ostracoda",""
"SS","G","2017-05","17",1,"Bug 2","SoBo",NA,1,40,"Ostracoda",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,1,5,"Ostracoda",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,1,20,"Ostracoda",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,1,1,"Ostracoda",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,1,1,"Physella",""
"SS","G","2017-05","17",1,"Bug 4","SoBo",NA,7,2,"Physella",""
"SS","G","2017-05","17",1,"Bug 1","SoBo",NA,3,8,"Probezzia",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,1,1,"Tanypodinae",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,2,2,"Tanypodinae",""
"SS","G","2017-05","17",1,"Bug 5","SoBo",NA,3,1,"Tanypodinae",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,1,179,"Baetidae",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,2,130,"Baetidae",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,3,31,"Baetidae",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,1,12,"Baetidae",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,2,65,"Baetidae",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,14,"Baetidae",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,4,1,"Baetidae",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,1,1,"Baetis",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,2,1,"Baetis",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,2,1,"Baetis",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,2,2,"Bezzia",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,11,"Bezzia",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,4,1,"Bezzia",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,1,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,2,6,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,3,2,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,4,2,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,5,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,1,5,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,2,8,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,3,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,4,1,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,1,"Chironomidae","(P)"
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,1,2,"Cyclopoida",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,1,1,"Cyclopoida",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,3,2,"Fallceon",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,4,10,"Fallceon",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,5,4,"Fallceon",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,6,1,"Fallceon",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,1,"Fallceon",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,4,1,"Fallceon",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,1,2,"Hydrachnidia",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,1,17,"Hydrachnidia",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,4,2,"Nematoda",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,4,1,"Nematoda",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,7,1,"Odontomyia",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,9,1,"Odontomyia",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,15,1,"Odontomyia",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,2,2,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,3,1,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,1,1133,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,2,240,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,112,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,4,28,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,5,9,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,6,3,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,13,1,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,14,1,"Oligochaeta",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,1,3,"Ostracoda",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,1,"Physella",""
"SS","G","2017-05","19",1,"Bug 2, All","SoBo",NA,2,67,"Probezzia",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,2,"Probezzia",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,1,1,"Tanypodinae",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,3,2,"Tanypodinae",""
"SS","G","2017-05","19",1,"Bug 5, All","SoBo",NA,5,1,"Tanypodinae",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,2,4,"Bezzia",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,3,10,"Bezzia",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,4,2,"Callibaetis",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,1,4,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,2,2,"Chironomidae","Non-Tany"
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,1,1,"Cyclopoida",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,6,1,"Cyclopoida",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,1,4,"Fallceon",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,2,6,"Fallceon",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,3,14,"Fallceon",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,4,2,"Fallceon",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,1,2,"Hydrachnidia",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,8,1,"Odontomyia",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,16,1,"Odontomyia",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,1,75,"Oligochaeta",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,2,21,"Oligochaeta",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,3,3,"Oligochaeta",""
"SS","G","2017-05","19",5,"Bug 3, 1/4","SoBo",NA,4,2,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,4,"Chironomidae","""non-tanypodinae"""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,2,1,"Chironomidae","""non-tanypodinae"""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,4,"Cyclopoida",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,2,7,"Fallceon",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,3,5,"Fallceon",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,2,1,"Fallceon",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,4,"Hydrachnidia",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,1,"Leptohyphes",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,7,2,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,4,3,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,5,3,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,4,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,2,3,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,3,1,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,5,1,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,3,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,7,"Oligochaeta",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,1,1,"Ostracoda",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,3,1,"Tanypodinae",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,4,1,"Tanypodinae",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,4,1,"Tanypodinae",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,6,1,"Tanypodinae",""
"RV","W","2017-06","5",1,"Rep missing","SoBo",NA,5,1,"Tanypodinae",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,5,1,"Bezzia",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,3,1,"Bezzia",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,5,2,"Chironomidae","""non-tanypodinae"""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,3,3,"Chironomidae","""non-tanypodinae"""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,2,1,"Chironomidae","""non-tanypodinae"""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,8,1,"Chironomidae","""non-tanypodinae"""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,1,8,"Cyclopoida",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,9,1,"Nematoda",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,1,1,"Nematoda",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,6,2,"Oligochaeta",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,5,1,"Oligochaeta",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,4,1,"Oligochaeta",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,3,4,"Oligochaeta",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,2,7,"Oligochaeta",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,1,36,"Oligochaeta",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,4,1,"Tanypodinae",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,3,1,"Tanypodinae",""
"SS","W","2017-06","7",1,"Rep missing","SoBo",NA,2,2,"Tanypodinae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,1,"Baetidae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,2,"Bezzia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,3,"Bezzia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,8,"Bezzia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,5,1,"Bezzia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,1,"Bezzia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,1,"Bezzia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,1,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,1,"Chironomidae","pupa"
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,1,"Chironomidae","pupa"
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,2,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,7,1,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,1,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,4,1,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,5,1,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,2,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,5,1,"Chironomidae","pupa"
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,6,1,"Chironomidae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,1,"Corixidae","N"
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,2,"Corixidae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,4,"Cyclopoida",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,2,"Cyclopoida",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,4,"Dasyhelea",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,11,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,13,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,2,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,19,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,6,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,1,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,15,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,8,"Fallceon",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,2,"Hydrachnidia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,1,"Hydrachnidia",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,1,"Hydropsychidae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,1,"Leptohyphes",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,4,1,"Nematoda",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,1,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,37,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,14,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,1,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,1,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,6,1,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,3,5,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,45,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,82,"Oligochaeta",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,2,"Ostracoda",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,1,1,"Ostracoda",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,2,"Physella",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,6,1,"Physella",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,13,2,"Stratiomyidae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,17,1,"Stratiomyidae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,2,"Tanypodinae","""non-tanypodinae"""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,4,"Tanypodinae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,4,1,"Tanypodinae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,2,1,"Tanypodinae",""
"SS","G","2017-06","9",1,"Rep missing","SoBo",NA,8,1,"Tipula",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,2,1,"Cloeodes",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,1,1,"Cyclopoida",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,1,11,"Oligochaeta",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,2,20,"Oligochaeta",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,3,20,"Oligochaeta",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,4,21,"Oligochaeta",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,5,12,"Oligochaeta",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,6,2,"Oligochaeta",""
"RV","W","2017-06",NA,1,NA,"SoBo",NA,7,2,"Oligochaeta",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,303,"Baetidae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,14,"Baetidae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,1,"Bezzia",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,124,"Bezzia",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,3,104,"Bezzia",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,4,2,"Bezzia",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,5,2,"Bezzia",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,17,"Chironomidae","Non-Tanypodinae"
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,1,"Culicoides",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,10,"Cyclopoida",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,1,"Dasyhelea",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,3,1,"Dasyhelea",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,2,"Harpacticoida",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,1,"Hydra",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,6,"Hydrachnidia",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,1,"Hydroptilidae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,4,2,"Nematoda",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,222,"Oligochaeta",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,71,"Oligochaeta",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,3,13,"Oligochaeta",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,10,1,"Oligochaeta",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,10,"Ostracoda",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,1,"Planariidae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,4,"Tanypodinae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,3,"Tanypodinae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,4,1,"Tanypodinae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,5,1,"Tanypodinae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,1,8,"Tricorythidae",""
"SS","G","2017-06",NA,1,NA,"SoBo",NA,2,1,"Tricorythidae",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,59,"Baetidae",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,2,50,"Bezzia",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,3,33,"Bezzia",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,4,1,"Bezzia",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,6,"Callibaetis",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,2,8,"Callibaetis",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,1,"Chironomidae","Non-Tanypodinae"
"SS","G","2017-06",NA,3,NA,"SoBo",NA,2,1,"Chironomidae","Non-Tanypodinae"
"SS","G","2017-06",NA,3,NA,"SoBo",NA,3,1,"Chironomidae","Non-Tanypodinae"
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,3,"Chydoridae",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,3,1,"Culicoides",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,48,"Cyclopoida",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,6,1,"Euparyphus",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,2,1,"Gerridae","Nymph"
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,2,"Hydra",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,6,"Hydrachnidia",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,6,1,"Lepidoptera","Terrestrial Larva"
"SS","G","2017-06",NA,3,NA,"SoBo",NA,4,1,"Nematoda",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,1,311,"Oligochaeta",""
"SS","G","2017-06",NA,3,NA,"SoBo",NA,2,13,"Oligochaeta",""
